transaction_at,item_name,item_sku,quantity,unit_price,cost_price,total_amount,transaction_type
2026-06-08,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-08,Frozen Veg 1kg,V12-FIL-051,2,38.85,30.98,77.70,sale
2026-06-08,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-08,Lettuce,V12-FIL-055,5,29.72,21.09,148.60,sale
2026-06-08,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-08,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-08,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-08,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-08,Dates 1kg,V12-FIL-060,2,22.53,15.13,45.06,sale
2026-06-08,Pomegranate,V12-FIL-061,4,11.80,7.55,47.20,sale
2026-06-08,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-08,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-06-08,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-08,Soy Sauce 500ml,V12-FIL-069,2,68.59,44.20,137.18,sale
2026-06-08,Stock Cubes 12pk,V12-FIL-070,10,19.59,15.20,195.90,sale
2026-06-08,Garlic 1kg,V12-FIL-071,3,5.66,4.57,16.98,sale
2026-06-08,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-08,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-06-08,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-08,Parsley,V12-FIL-078,2,28.45,23.99,56.90,sale
2026-06-08,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-08,GT V12-GROWTH-002,V12-GROWTH-002,4,26.00,12.00,104.00,sale
2026-06-08,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-08,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-08,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-08,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-08,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-06-08,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-08,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-08,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-06-08,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-08,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-08,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-06-08,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-08,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-08,GT V12-SLOW-002,V12-SLOW-002,1,8.00,4.00,8.00,sale
2026-06-08,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-06-08,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-06-09,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-09,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-09,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-09,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-09,Rice 5kg,V12-FIL-000,2,29.31,21.81,58.62,sale
2026-06-09,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-09,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-09,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-09,Pasta 500g,V12-FIL-004,2,55.23,43.12,110.46,sale
2026-06-09,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-09,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-09,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-09,Tea 400g,V12-FIL-008,1,42.51,26.88,42.51,sale
2026-06-09,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-06-09,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-09,Butter 500g,V12-FIL-013,2,53.87,34.85,107.74,sale
2026-06-09,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-09,Cucumber 1kg,V12-FIL-018,3,19.82,13.01,59.46,sale
2026-06-09,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-06-09,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-09,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-09,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-09,Water 6pk,V12-FIL-026,3,31.55,24.27,94.65,sale
2026-06-09,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-09,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-09,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-09,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-09,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-09,Wipes 80pk,V12-FIL-037,6,30.46,24.64,182.76,sale
2026-06-09,Diapers M40,V12-FIL-038,4,25.63,20.77,102.52,sale
2026-06-09,Formula 900g,V12-FIL-039,2,14.69,11.00,29.38,sale
2026-06-09,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-09,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-09,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-09,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-09,Dried Fruit 400g,V12-FIL-047,5,7.61,5.55,38.05,sale
2026-06-09,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-09,Tuna 180g,V12-FIL-049,10,58.71,43.15,587.10,sale
2026-06-09,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-09,Frozen Veg 1kg,V12-FIL-051,2,38.85,30.98,77.70,sale
2026-06-09,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-09,Lettuce,V12-FIL-055,4,29.72,21.09,118.88,sale
2026-06-09,Zucchini,V12-FIL-056,11,35.42,23.42,389.62,sale
2026-06-09,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-09,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-09,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-09,Dates 1kg,V12-FIL-060,2,22.53,15.13,45.06,sale
2026-06-09,Pomegranate,V12-FIL-061,3,11.80,7.55,35.40,sale
2026-06-09,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-09,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-06-09,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-09,Soy Sauce 500ml,V12-FIL-069,2,68.59,44.20,137.18,sale
2026-06-09,Stock Cubes 12pk,V12-FIL-070,10,19.59,15.20,195.90,sale
2026-06-09,Garlic 1kg,V12-FIL-071,2,5.66,4.57,11.32,sale
2026-06-09,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-09,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-06-09,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-09,Parsley,V12-FIL-078,2,28.45,23.99,56.90,sale
2026-06-09,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-09,GT V12-GROWTH-002,V12-GROWTH-002,4,26.00,12.00,104.00,sale
2026-06-09,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-09,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-09,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-09,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-09,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-06-09,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-09,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-09,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-06-09,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-09,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-09,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-06-09,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-09,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-09,GT V12-SLOW-002,V12-SLOW-002,1,8.00,4.00,8.00,sale
2026-06-09,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-06-09,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-06-10,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-10,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-10,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-10,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-10,Rice 5kg,V12-FIL-000,1,29.31,21.81,29.31,sale
2026-06-10,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-10,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-10,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-10,Pasta 500g,V12-FIL-004,2,55.23,43.12,110.46,sale
2026-06-10,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-10,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-10,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-10,Tea 400g,V12-FIL-008,1,42.51,26.88,42.51,sale
2026-06-10,Coffee 250g,V12-FIL-009,3,14.69,12.27,44.07,sale
2026-06-10,Milk 1L,V12-FIL-010,2,15.33,12.73,30.66,sale
2026-06-10,Yogurt 500g,V12-FIL-011,2,9.42,7.25,18.84,sale
2026-06-10,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-10,Butter 500g,V12-FIL-013,2,53.87,34.85,107.74,sale
2026-06-10,Eggs 30pk,V12-FIL-014,2,46.90,32.21,93.80,sale
2026-06-10,Chicken 1kg,V12-FIL-015,2,46.44,30.10,92.88,sale
2026-06-10,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-10,Cucumber 1kg,V12-FIL-018,3,19.82,13.01,59.46,sale
2026-06-10,Potato 5kg,V12-FIL-020,1,16.50,13.20,16.50,sale
2026-06-10,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-10,Apple 1kg,V12-FIL-023,2,6.32,5.13,12.64,sale
2026-06-10,Orange 1kg,V12-FIL-024,4,60.31,44.16,241.24,sale
2026-06-10,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-10,Water 6pk,V12-FIL-026,3,31.55,24.27,94.65,sale
2026-06-10,Juice 1L,V12-FIL-027,4,51.84,33.33,207.36,sale
2026-06-10,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-10,Chocolate 100g,V12-FIL-030,2,20.09,12.61,40.18,sale
2026-06-10,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-10,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-10,Soap 6pk,V12-FIL-033,2,29.31,23.83,58.62,sale
2026-06-10,Shampoo 400ml,V12-FIL-034,3,58.35,39.03,175.05,sale
2026-06-10,Toothpaste 3pk,V12-FIL-035,2,55.25,39.53,110.50,sale
2026-06-10,Tissue 6pk,V12-FIL-036,2,19.20,13.90,38.40,sale
2026-06-10,Wipes 80pk,V12-FIL-037,5,30.46,24.64,152.30,sale
2026-06-10,Diapers M40,V12-FIL-038,4,25.63,20.77,102.52,sale
2026-06-10,Formula 900g,V12-FIL-039,2,14.69,11.00,29.38,sale
2026-06-10,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-10,Spices 100g,V12-FIL-041,5,17.65,11.92,88.25,sale
2026-06-10,Jam 400g,V12-FIL-043,2,35.14,24.76,70.28,sale
2026-06-10,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-10,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-10,Dried Fruit 400g,V12-FIL-047,5,7.61,5.55,38.05,sale
2026-06-10,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-10,Tuna 180g,V12-FIL-049,10,58.71,43.15,587.10,sale
2026-06-10,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-10,Frozen Veg 1kg,V12-FIL-051,2,38.85,30.98,77.70,sale
2026-06-10,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-10,Lettuce,V12-FIL-055,4,29.72,21.09,118.88,sale
2026-06-10,Zucchini,V12-FIL-056,10,35.42,23.42,354.20,sale
2026-06-10,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-10,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-10,Grapes 500g,V12-FIL-059,4,39.11,27.44,156.44,sale
2026-06-10,Dates 1kg,V12-FIL-060,2,22.53,15.13,45.06,sale
2026-06-10,Pomegranate,V12-FIL-061,3,11.80,7.55,35.40,sale
2026-06-10,Baby Carrots,V12-FIL-062,2,3.77,2.78,7.54,sale
2026-06-10,Almonds 200g,V12-FIL-064,2,4.43,3.39,8.86,sale
2026-06-10,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-10,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-06-10,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-10,Soy Sauce 500ml,V12-FIL-069,2,68.59,44.20,137.18,sale
2026-06-10,Stock Cubes 12pk,V12-FIL-070,10,19.59,15.20,195.90,sale
2026-06-10,Garlic 1kg,V12-FIL-071,2,5.66,4.57,11.32,sale
2026-06-10,Ginger 500g,V12-FIL-072,2,21.29,15.31,42.58,sale
2026-06-10,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-10,Paprika 100g,V12-FIL-074,2,34.73,25.81,69.46,sale
2026-06-10,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-06-10,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-10,Parsley,V12-FIL-078,1,28.45,23.99,28.45,sale
2026-06-10,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-10,GT V12-GROWTH-002,V12-GROWTH-002,4,26.00,12.00,104.00,sale
2026-06-10,GT V12-HEALTHY-001,V12-HEALTHY-001,3,12.00,6.00,36.00,sale
2026-06-10,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-10,GT V12-HEALTHY-003,V12-HEALTHY-003,1,11.00,5.00,11.00,sale
2026-06-10,GT V12-MARGIN-001,V12-MARGIN-001,1,9.00,15.00,9.00,sale
2026-06-10,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-06-10,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-10,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-10,GT V12-OWNER-002,V12-OWNER-002,1,17.00,8.00,17.00,sale
2026-06-10,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-10,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-10,GT V12-SEASONAL-001,V12-SEASONAL-001,1,22.00,10.00,22.00,sale
2026-06-10,GT V12-SEASONAL-002,V12-SEASONAL-002,1,7.00,3.00,7.00,sale
2026-06-10,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-10,GT V12-SLOW-002,V12-SLOW-002,1,8.00,4.00,8.00,sale
2026-06-10,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-06-10,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-06-11,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-11,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-11,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-11,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-11,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-11,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-11,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-11,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-11,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-11,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-11,Milk 1L,V12-FIL-010,2,15.33,12.73,30.66,sale
2026-06-11,Yogurt 500g,V12-FIL-011,2,9.42,7.25,18.84,sale
2026-06-11,Cheddar 1kg,V12-FIL-012,3,14.93,10.87,44.79,sale
2026-06-11,Eggs 30pk,V12-FIL-014,2,46.90,32.21,93.80,sale
2026-06-11,Chicken 1kg,V12-FIL-015,2,46.44,30.10,92.88,sale
2026-06-11,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-11,Cucumber 1kg,V12-FIL-018,3,19.82,13.01,59.46,sale
2026-06-11,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-11,Apple 1kg,V12-FIL-023,2,6.32,5.13,12.64,sale
2026-06-11,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-06-11,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-11,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-06-11,Biscuits 400g,V12-FIL-029,3,60.22,39.68,180.66,sale
2026-06-11,Chocolate 100g,V12-FIL-030,2,20.09,12.61,40.18,sale
2026-06-11,Candy 500g,V12-FIL-031,6,5.12,3.24,30.72,sale
2026-06-11,Detergent 3kg,V12-FIL-032,3,61.60,44.25,184.80,sale
2026-06-11,Soap 6pk,V12-FIL-033,2,29.31,23.83,58.62,sale
2026-06-11,Shampoo 400ml,V12-FIL-034,2,58.35,39.03,116.70,sale
2026-06-11,Toothpaste 3pk,V12-FIL-035,2,55.25,39.53,110.50,sale
2026-06-11,Tissue 6pk,V12-FIL-036,2,19.20,13.90,38.40,sale
2026-06-11,Wipes 80pk,V12-FIL-037,5,30.46,24.64,152.30,sale
2026-06-11,Diapers M40,V12-FIL-038,4,25.63,20.77,102.52,sale
2026-06-11,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-11,Spices 100g,V12-FIL-041,4,17.65,11.92,70.60,sale
2026-06-11,Jam 400g,V12-FIL-043,2,35.14,24.76,70.28,sale
2026-06-11,Cereal 500g,V12-FIL-044,6,54.26,40.16,325.56,sale
2026-06-11,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-11,Dried Fruit 400g,V12-FIL-047,5,7.61,5.55,38.05,sale
2026-06-11,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-11,Tuna 180g,V12-FIL-049,10,58.71,43.15,587.10,sale
2026-06-11,Instant Noodles 5pk,V12-FIL-050,6,28.16,24.32,168.96,sale
2026-06-11,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-11,Lettuce,V12-FIL-055,4,29.72,21.09,118.88,sale
2026-06-11,Zucchini,V12-FIL-056,10,35.42,23.42,354.20,sale
2026-06-11,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-11,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-11,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
2026-06-11,Dates 1kg,V12-FIL-060,2,22.53,15.13,45.06,sale
2026-06-11,Pomegranate,V12-FIL-061,3,11.80,7.55,35.40,sale
2026-06-11,Baby Carrots,V12-FIL-062,2,3.77,2.78,7.54,sale
2026-06-11,Almonds 200g,V12-FIL-064,2,4.43,3.39,8.86,sale
2026-06-11,Pistachio 250g,V12-FIL-065,5,23.26,18.75,116.30,sale
2026-06-11,Hazelnut 250g,V12-FIL-066,5,38.15,26.06,190.75,sale
2026-06-11,Vinegar 1L,V12-FIL-068,5,32.94,21.52,164.70,sale
2026-06-11,Stock Cubes 12pk,V12-FIL-070,10,19.59,15.20,195.90,sale
2026-06-11,Garlic 1kg,V12-FIL-071,2,5.66,4.57,11.32,sale
2026-06-11,Ginger 500g,V12-FIL-072,2,21.29,15.31,42.58,sale
2026-06-11,Turmeric 200g,V12-FIL-073,5,15.83,10.83,79.15,sale
2026-06-11,Paprika 100g,V12-FIL-074,2,34.73,25.81,69.46,sale
2026-06-11,Limes 500g,V12-FIL-076,4,42.04,27.03,168.16,sale
2026-06-11,Mint,V12-FIL-077,7,26.72,18.48,187.04,sale
2026-06-11,GT V12-GROWTH-001,V12-GROWTH-001,3,13.00,6.00,39.00,sale
2026-06-11,GT V12-GROWTH-002,V12-GROWTH-002,4,26.00,12.00,104.00,sale
2026-06-11,GT V12-HEALTHY-001,V12-HEALTHY-001,2,12.00,6.00,24.00,sale
2026-06-11,GT V12-HEALTHY-002,V12-HEALTHY-002,1,9.00,4.00,9.00,sale
2026-06-11,GT V12-MARGIN-002,V12-MARGIN-002,4,14.00,20.00,56.00,sale
2026-06-11,GT V12-OVERSTOCK-001,V12-OVERSTOCK-001,2,30.00,15.00,60.00,sale
2026-06-11,GT V12-OVERSTOCK-002,V12-OVERSTOCK-002,1,80.00,40.00,80.00,sale
2026-06-11,GT V12-PO-001,V12-PO-001,4,9.00,4.00,36.00,sale
2026-06-11,GT V12-PO-002,V12-PO-002,2,10.00,5.00,20.00,sale
2026-06-11,GT V12-SLOW-001,V12-SLOW-001,3,12.00,6.00,36.00,sale
2026-06-11,GT V12-STOCKOUT-001,V12-STOCKOUT-001,7,16.00,8.00,112.00,sale
2026-06-11,GT V12-STOCKOUT-002,V12-STOCKOUT-002,4,7.00,3.00,28.00,sale
2026-06-12,GT V12-FAST-001,V12-FAST-001,4,11.00,5.00,44.00,sale
2026-06-12,GT V12-FAST-002,V12-FAST-002,6,14.00,7.00,84.00,sale
2026-06-12,GT V12-FAST-003,V12-FAST-003,7,18.00,9.00,126.00,sale
2026-06-12,GT V12-FAST-004,V12-FAST-004,3,5.00,2.00,15.00,sale
2026-06-12,Cooking Oil 3L,V12-FIL-001,8,10.37,8.32,82.96,sale
2026-06-12,Sugar 2kg,V12-FIL-002,5,40.98,26.95,204.90,sale
2026-06-12,Flour 5kg,V12-FIL-003,5,53.18,36.47,265.90,sale
2026-06-12,Mayo 750ml,V12-FIL-005,5,6.41,4.14,32.05,sale
2026-06-12,Ketchup 1kg,V12-FIL-006,11,11.33,7.49,124.63,sale
2026-06-12,Olive Oil 1L,V12-FIL-007,9,36.61,26.78,329.49,sale
2026-06-12,Milk 1L,V12-FIL-010,2,15.33,12.73,30.66,sale
2026-06-12,Yogurt 500g,V12-FIL-011,2,9.42,7.25,18.84,sale
2026-06-12,Cheddar 1kg,V12-FIL-012,2,14.93,10.87,29.86,sale
2026-06-12,Eggs 30pk,V12-FIL-014,2,46.90,32.21,93.80,sale
2026-06-12,Chicken 1kg,V12-FIL-015,2,46.44,30.10,92.88,sale
2026-06-12,Fish 800g,V12-FIL-017,6,58.66,42.10,351.96,sale
2026-06-12,Cucumber 1kg,V12-FIL-018,3,19.82,13.01,59.46,sale
2026-06-12,Onion 5kg,V12-FIL-021,10,23.96,17.56,239.60,sale
2026-06-12,Apple 1kg,V12-FIL-023,2,6.32,5.13,12.64,sale
2026-06-12,Orange 1kg,V12-FIL-024,3,60.31,44.16,180.93,sale
2026-06-12,Cola 1.5L,V12-FIL-025,3,16.04,11.00,48.12,sale
2026-06-12,Juice 1L,V12-FIL-027,3,51.84,33.33,155.52,sale
2026-06-12,Biscuits 400g,V12-FIL-029,2,60.22,39.68,120.44,sale
2026-06-12,Chocolate 100g,V12-FIL-030,2,20.09,12.61,40.18,sale
2026-06-12,Candy 500g,V12-FIL-031,5,5.12,3.24,25.60,sale
2026-06-12,Detergent 3kg,V12-FIL-032,2,61.60,44.25,123.20,sale
2026-06-12,Soap 6pk,V12-FIL-033,2,29.31,23.83,58.62,sale
2026-06-12,Shampoo 400ml,V12-FIL-034,2,58.35,39.03,116.70,sale
2026-06-12,Toothpaste 3pk,V12-FIL-035,2,55.25,39.53,110.50,sale
2026-06-12,Tissue 6pk,V12-FIL-036,2,19.20,13.90,38.40,sale
2026-06-12,Wipes 80pk,V12-FIL-037,5,30.46,24.64,152.30,sale
2026-06-12,Diapers M40,V12-FIL-038,4,25.63,20.77,102.52,sale
2026-06-12,Salt 1kg,V12-FIL-040,10,28.05,18.01,280.50,sale
2026-06-12,Spices 100g,V12-FIL-041,4,17.65,11.92,70.60,sale
2026-06-12,Jam 400g,V12-FIL-043,2,35.14,24.76,70.28,sale
2026-06-12,Cereal 500g,V12-FIL-044,5,54.26,40.16,271.30,sale
2026-06-12,Oats 1kg,V12-FIL-045,3,23.83,19.25,71.49,sale
2026-06-12,Dried Fruit 400g,V12-FIL-047,5,7.61,5.55,38.05,sale
2026-06-12,Canned Beans 400g,V12-FIL-048,7,28.98,22.66,202.86,sale
2026-06-12,Tuna 180g,V12-FIL-049,10,58.71,43.15,587.10,sale
2026-06-12,Instant Noodles 5pk,V12-FIL-050,5,28.16,24.32,140.80,sale
2026-06-12,Pizza Frozen,V12-FIL-053,5,34.67,24.07,173.35,sale
2026-06-12,Lettuce,V12-FIL-055,4,29.72,21.09,118.88,sale
2026-06-12,Zucchini,V12-FIL-056,10,35.42,23.42,354.20,sale
2026-06-12,Eggplant,V12-FIL-057,8,35.67,29.77,285.36,sale
2026-06-12,Mango 1kg,V12-FIL-058,8,32.41,20.67,259.28,sale
2026-06-12,Grapes 500g,V12-FIL-059,3,39.11,27.44,117.33,sale
